	dataset_config: {'path': '/home/fr27/Documents/pyscript/wisdm/dataset/arff_files/phone/accel/all.csv', 'path_test': '/home/fr27/Documents/pyscript/wisdm/dataset/arff_files/phone/accel/all.csv', 'resize': None, 'pad': None, 'crop': None, 'normalize': None, 'class_order': None, 'extend_channel': None, 'flip': False}
CLASS_ORDER: [507, 360, 376, 531, 540, 334, 49, 663, 784, 73, 775, 881, 239, 885, 363, 18, 587, 161, 801, 322, 713, 657, 867, 331, 829, 492, 820, 280, 516, 263, 581, 19, 307, 504, 12, 578, 439, 553, 674, 125, 777, 366, 146, 650, 345, 741, 39, 238, 255, 114, 384, 380, 446, 185, 547, 430, 861, 253, 768, 661, 744, 814, 692, 576, 358, 697, 508, 252, 392, 189, 413, 449, 288, 20, 535, 476, 295, 271, 812, 103, 262, 794, 291, 266, 522, 817, 529, 591, 670, 479, 802, 172, 274, 383, 217, 884, 237, 405, 267, 583, 682, 173, 798, 687, 498, 93, 43, 272, 82, 546, 425, 355, 254, 445, 590, 608, 727, 222, 121, 580, 32, 216, 548, 696, 422, 759, 268, 34, 159, 597, 361, 596, 317, 319, 462, 460, 328, 455, 261, 489, 269, 207, 155, 746, 247, 416, 402, 561, 638, 203, 128, 378, 275, 631, 795, 143, 233, 734, 810, 64, 6, 499, 286, 501, 859, 609, 98, 543, 166, 7, 311, 450, 469, 497, 673, 435, 151, 601, 232, 340, 886, 651, 74, 348, 766, 382, 8, 150, 544, 373, 564, 693, 92, 823, 375, 227, 174, 111, 212, 847, 664, 144, 808, 367, 201, 315, 875, 567, 760, 370, 200, 815, 388, 13, 586, 52, 745, 259, 838, 574, 99, 622, 563, 751, 701, 573, 168, 220, 454, 105, 584, 344, 604, 448, 35, 844, 495, 362, 303, 306, 195, 842, 265, 368, 428, 410, 656, 623, 241, 675, 243, 364, 457, 681, 11, 831, 520, 872, 716, 770, 725, 637, 209, 117, 541, 301, 780, 211, 28, 202, 466, 369, 505, 695, 485, 624, 387, 555, 133, 635, 432, 108, 431, 118, 491, 297, 100, 527, 16, 472, 659, 299, 642, 47, 4, 513, 44, 809, 519, 165, 229, 183, 517, 824, 551, 589, 68, 235, 811, 724, 848, 110, 163, 276, 423, 461, 135, 318, 126, 379, 41, 739, 764, 2, 210, 441, 329, 684, 270, 264, 618, 676, 849, 178, 30, 76, 613, 156, 473, 888, 603, 115, 403, 96, 101, 440, 779, 91, 702, 790, 634, 863, 86, 447, 459, 260, 157, 336, 3, 400, 478, 196, 621, 390, 855, 123, 585, 653, 686, 598, 756, 194, 562, 753, 14, 654, 256, 391, 25, 97, 407, 349, 533, 752, 354, 611, 865, 414, 60, 856, 106, 537, 246, 806, 51, 512, 411, 147, 84, 819, 712, 816, 748, 292, 175, 880, 582, 800, 700, 359, 398, 284, 230, 338, 837, 772, 141, 509, 490, 470, 871, 442, 538, 524, 458, 722, 312, 545, 862, 45, 721, 731, 152, 177, 434, 330, 736, 740, 683, 357, 294, 42, 652, 742, 705, 480, 197, 199, 787, 215, 614, 324, 77, 717, 532, 309, 506, 500, 75, 714, 711, 90, 539, 134, 892, 827, 415, 870, 57, 758, 761, 59, 630, 822, 627, 487, 602, 737, 593, 213, 67, 122, 839, 728, 83, 102, 528, 21, 858, 132, 465, 421, 85, 298, 248, 308, 665, 337, 333, 273, 167, 37, 579, 451, 521, 690, 424, 632, 218, 649, 145, 655, 169, 401, 0, 616, 290, 807, 493, 488, 646, 671, 691, 566, 718, 730, 160, 658, 258, 321, 715, 55, 149, 29, 377, 219, 868, 154, 648, 835, 225, 404, 463, 774, 71, 443, 782, 757, 339, 832, 773, 399, 694, 234, 72, 372, 610, 732, 640, 600, 56, 720, 594, 119, 226, 526, 323, 341, 783, 750, 464, 5, 679, 304, 327, 666, 191, 89, 326, 140, 554, 453, 181, 570, 87, 568, 786, 23, 536, 158, 799, 641, 394, 186, 316, 860, 251, 678, 190, 698, 672, 874, 170, 797, 129, 749, 342, 743, 198, 385, 803, 1, 381, 136, 38, 843, 688, 245, 719, 289, 883, 386, 9, 599, 184, 46, 530, 164, 325, 27, 10, 62, 805, 426, 33, 142, 549, 293, 58, 343, 351, 69, 854, 278, 879, 703, 374, 510, 153, 781, 876, 352, 31, 124, 767, 668, 733, 869, 615, 791, 417, 104, 475, 148, 830, 813, 662, 771, 130, 24, 878, 94, 793, 427, 188, 575, 406, 754, 452, 412, 557, 474, 864, 113, 723, 833, 796, 314, 607, 523, 109, 302, 471, 680, 605, 138, 223, 556, 625, 397, 277, 127, 639, 726, 891, 192, 320, 626, 137, 588, 708, 821, 231, 873, 852, 15, 242, 50, 228, 182, 171, 70, 180, 792, 647, 514, 636, 620, 565, 257, 214, 669, 482, 738, 300, 244, 26, 365, 572, 735, 515, 887, 550, 834, 436, 54, 866, 429, 305, 628, 486, 877, 65, 179, 644, 433, 710, 617, 571, 778, 204, 456, 310, 395, 389, 518, 81, 221, 467, 755, 353, 335, 629, 511, 287, 836, 776, 882, 296, 569, 80, 845, 88, 559, 826, 53, 769, 704, 283, 477, 542, 893, 503, 496, 285, 437, 79, 890, 249, 788, 857, 481, 419, 762, 677, 409, 667, 162, 660, 853, 205, 139, 78, 279, 347, 208, 689, 502, 619, 851, 112, 418, 592, 350, 116, 707, 224, 483, 785, 846, 420, 818, 825, 765, 282, 747, 346, 63, 107, 66, 560, 850, 494, 468, 17, 408, 552, 332, 789, 281, 595, 393, 828, 841, 840, 534, 240, 438, 371, 729, 131, 120, 633, 48, 22, 577, 706, 193, 444, 804, 606, 699, 250, 356, 643, 525, 396, 709, 187, 313, 484, 40, 61, 176, 206, 645, 236, 558, 889, 763, 685, 36, 612, 95]
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=91, out_features=1000, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList()
)
======

************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time=  0.4s | Train: skip eval | Valid: time=  0.2s loss=2.786, TAw acc= 36.6% | *
>>> Test on task 12 : loss=58.725 | TAw acc= 87.1%, forg=  0.0%| TAg acc= 58.1%, forg=  2.2% <<<
>>> Test on task 13 : loss=60.301 | TAw acc= 95.9%, forg=  0.0%| TAg acc= 72.4%, forg=  4.1% <<<
>>> Test on task 14 : loss=63.003 | TAw acc= 93.4%, forg=  0.0%| TAg acc= 60.4%, forg=  1.1% <<<
>>> Test on task 15 : loss=70.872 | TAw acc= 95.9%, forg=  0.0%| TAg acc= 63.1%, forg=  1.6% <<<
>>> Test on task 16 : loss=66.215 | TAw acc= 93.5%, forg=  0.0%| TAg acc= 77.2%, forg=  0.8% <<<
>>> Test on task 17 : loss=73.276 | TAw acc= 93.0%, forg=  0.0%| TAg acc= 69.6%, forg=  0.0% <<<
>>> Test on task 18 : loss=71.091 | TAw acc= 98.1%, forg=  0.0%| TAg acc= 58.7%, forg=  0.0% <<<
Save at icarl_wisdm_3/wisdm_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=91, out_features=1000, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=1000, out_features=34, bias=True)
    (1): Linear(in_features=1000, out_features=20, bias=True)
    (2): Linear(in_features=1000, out_features=20, bias=True)
    (3): Linear(in_features=1000, out_features=20, bias=True)
    (4): Linear(in_features=1000, out_features=20, bias=True)
    (5): Linear(in_features=1000, out_features=20, bias=True)
    (6): Linear(in_features=1000, out_features=20, bias=True)
    (7): Linear(in_features=1000, out_features=20, bias=True)
    (8): Linear(in_features=1000, out_features=20, bias=True)
    (9): Linear(in_features=1000, out_features=20, bias=True)
    (10): Linear(in_features=1000, out_features=20, bias=True)
    (11): Linear(in_features=1000, out_features=20, bias=True)
    (12): Linear(in_features=1000, out_features=20, bias=True)
    (13): Linear(in_features=1000, out_features=20, bias=True)
    (14): Linear(in_features=1000, out_features=20, bias=True)
    (15): Linear(in_features=1000, out_features=20, bias=True)
    (16): Linear(in_features=1000, out_features=20, bias=True)
    (17): Linear(in_features=1000, out_features=20, bias=True)
    (18): Linear(in_features=1000, out_features=20, bias=True)
  )
)
======

************************************************************************************************************
Task 19
************************************************************************************************************
| Epoch   1, time=  8.8s | Train: skip eval | Valid: time=  0.3s loss=85.752, TAw acc= 44.0% | *
| Epoch   2, time=  8.1s | Train: skip eval | Valid: time=  0.3s loss=80.760, TAw acc= 44.0% | *
| Epoch   3, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=78.547, TAw acc= 70.7% | *
| Epoch   4, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=77.448, TAw acc= 84.0% | *
| Epoch   5, time=  8.7s | Train: skip eval | Valid: time=  0.2s loss=76.611, TAw acc= 93.3% | *
| Epoch   6, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=76.309, TAw acc= 93.3% | *
| Epoch   7, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=76.020, TAw acc= 96.0% | *
| Epoch   8, time=  8.2s | Train: skip eval | Valid: time=  0.2s loss=75.924, TAw acc= 96.0% | *
| Epoch   9, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.889, TAw acc= 96.0% | *
| Epoch  10, time=  8.4s | Train: skip eval | Valid: time=  0.2s loss=75.838, TAw acc= 96.0% | *
| Epoch  11, time=  8.3s | Train: skip eval | Valid: time=  0.3s loss=75.895, TAw acc= 96.0% |
| Epoch  12, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.761, TAw acc= 94.7% | *
| Epoch  13, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.728, TAw acc= 96.0% | *
| Epoch  14, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.753, TAw acc= 94.7% |
| Epoch  15, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.731, TAw acc= 96.0% |
| Epoch  16, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.724, TAw acc= 94.7% | *
| Epoch  17, time=  8.6s | Train: skip eval | Valid: time=  0.2s loss=75.759, TAw acc= 96.0% |
| Epoch  18, time=  8.3s | Train: skip eval | Valid: time=  0.2s loss=75.707, TAw acc= 96.0% | *
| Epoch  19, time=  8.7s | Train: skip eval | Valid: time=  0.2s loss=75.768, TAw acc= 96.0% |
| Epoch  20, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.720, TAw acc= 97.3% |
| Epoch  21, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.635, TAw acc= 97.3% | *
| Epoch  22, time=  8.3s | Train: skip eval | Valid: time=  0.2s loss=75.692, TAw acc= 96.0% |
| Epoch  23, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.756, TAw acc= 96.0% |
| Epoch  24, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.655, TAw acc= 97.3% |
| Epoch  25, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.663, TAw acc= 97.3% |
| Epoch  26, time=  8.8s | Train: skip eval | Valid: time=  0.3s loss=75.632, TAw acc= 97.3% | *
| Epoch  27, time=  8.7s | Train: skip eval | Valid: time=  0.2s loss=75.684, TAw acc= 97.3% |
| Epoch  28, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.638, TAw acc= 97.3% |
| Epoch  29, time=  8.8s | Train: skip eval | Valid: time=  0.3s loss=75.635, TAw acc= 97.3% |
| Epoch  30, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.707, TAw acc= 97.3% |
| Epoch  31, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.620, TAw acc= 97.3% | *
| Epoch  32, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.666, TAw acc= 97.3% |
| Epoch  33, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.580, TAw acc= 97.3% | *
| Epoch  34, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.692, TAw acc= 97.3% |
| Epoch  35, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.569, TAw acc= 97.3% | *
| Epoch  36, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.599, TAw acc= 97.3% |
| Epoch  37, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.569, TAw acc= 96.0% |
| Epoch  38, time=  8.3s | Train: skip eval | Valid: time=  0.3s loss=75.572, TAw acc= 98.7% |
| Epoch  39, time=  8.3s | Train: skip eval | Valid: time=  0.3s loss=75.586, TAw acc= 98.7% |
| Epoch  40, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.625, TAw acc= 98.7% | lr=3.3e-03
| Epoch  41, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.566, TAw acc= 97.3% | *
| Epoch  42, time=  8.6s | Train: skip eval | Valid: time=  0.2s loss=75.579, TAw acc= 97.3% |
| Epoch  43, time=  8.7s | Train: skip eval | Valid: time=  0.2s loss=75.571, TAw acc= 97.3% |
| Epoch  44, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.575, TAw acc= 97.3% |
| Epoch  45, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.577, TAw acc= 97.3% |
| Epoch  46, time=  8.6s | Train: skip eval | Valid: time=  0.2s loss=75.559, TAw acc= 97.3% | *
| Epoch  47, time=  8.3s | Train: skip eval | Valid: time=  0.3s loss=75.576, TAw acc= 97.3% |
| Epoch  48, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.563, TAw acc= 97.3% |
| Epoch  49, time=  8.6s | Train: skip eval | Valid: time=  0.2s loss=75.569, TAw acc= 97.3% |
| Epoch  50, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.578, TAw acc= 98.7% |
| Epoch  51, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.579, TAw acc= 98.7% | lr=1.1e-03
| Epoch  52, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.565, TAw acc= 97.3% |
| Epoch  53, time=  8.1s | Train: skip eval | Valid: time=  0.3s loss=75.567, TAw acc= 97.3% |
| Epoch  54, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.565, TAw acc= 97.3% |
| Epoch  55, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.569, TAw acc= 97.3% |
| Epoch  56, time=  8.2s | Train: skip eval | Valid: time=  0.2s loss=75.571, TAw acc= 97.3% | lr=3.7e-04
| Epoch  57, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.560, TAw acc= 97.3% |
| Epoch  58, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.562, TAw acc= 97.3% |
| Epoch  59, time=  8.7s | Train: skip eval | Valid: time=  0.2s loss=75.563, TAw acc= 97.3% |
| Epoch  60, time=  8.8s | Train: skip eval | Valid: time=  0.3s loss=75.565, TAw acc= 97.3% |
| Epoch  61, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.565, TAw acc= 97.3% | lr=1.2e-04
| Epoch  62, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.559, TAw acc= 97.3% |
| Epoch  63, time=  8.7s | Train: skip eval | Valid: time=  0.3s loss=75.560, TAw acc= 97.3% |
| Epoch  64, time=  8.7s | Train: skip eval | Valid: time=  0.2s loss=75.561, TAw acc= 97.3% |
| Epoch  65, time=  8.6s | Train: skip eval | Valid: time=  0.3s loss=75.561, TAw acc= 97.3% |
| Epoch  66, time=  8.2s | Train: skip eval | Valid: time=  0.3s loss=75.562, TAw acc= 97.3% | lr=4.1e-05
EXEMPLARS_PER_CLASS: 10
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
Not enough samples to store. Select all samples instead.
| Selected 3043 train exemplars, time=  0.9s
3043
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=0.948 | TAw acc= 92.1%, forg=  0.0%| TAg acc= 71.7%, forg= 20.4% <<<
>>> Test on task  1 : loss=14.110 | TAw acc= 95.4%, forg=  0.0%| TAg acc= 78.9%, forg= 14.7% <<<
>>> Test on task  2 : loss=22.071 | TAw acc= 93.7%, forg=  0.0%| TAg acc= 73.0%, forg= 10.8% <<<
>>> Test on task  3 : loss=29.771 | TAw acc= 96.6%, forg=  0.0%| TAg acc= 71.4%, forg= 16.8% <<<
>>> Test on task  4 : loss=33.424 | TAw acc= 95.7%, forg=  0.0%| TAg acc= 80.3%, forg=  7.7% <<<
>>> Test on task  5 : loss=38.252 | TAw acc= 95.7%, forg=  0.0%| TAg acc= 67.0%, forg= 22.6% <<<
>>> Test on task  6 : loss=43.592 | TAw acc= 90.3%, forg=  0.0%| TAg acc= 66.0%, forg=  9.7% <<<
>>> Test on task  7 : loss=45.785 | TAw acc= 98.1%, forg=  0.0%| TAg acc= 70.4%, forg= 10.2% <<<
>>> Test on task  8 : loss=47.642 | TAw acc= 94.7%, forg=  0.0%| TAg acc= 74.2%, forg=  7.6% <<<
>>> Test on task  9 : loss=53.804 | TAw acc= 94.8%, forg=  0.0%| TAg acc= 64.6%, forg= 16.7% <<<
>>> Test on task 10 : loss=55.466 | TAw acc= 96.4%, forg=  0.0%| TAg acc= 64.0%, forg=  9.0% <<<
>>> Test on task 11 : loss=57.602 | TAw acc= 96.0%, forg=  0.0%| TAg acc= 62.4%, forg=  5.0% <<<
>>> Test on task 12 : loss=58.623 | TAw acc= 87.1%, forg=  0.0%| TAg acc= 58.1%, forg=  2.2% <<<
>>> Test on task 13 : loss=60.193 | TAw acc= 95.9%, forg=  0.0%| TAg acc= 72.4%, forg=  4.1% <<<
>>> Test on task 14 : loss=62.838 | TAw acc= 93.4%, forg=  0.0%| TAg acc= 60.4%, forg=  1.1% <<<
>>> Test on task 15 : loss=70.742 | TAw acc= 95.9%, forg=  0.0%| TAg acc= 63.1%, forg=  1.6% <<<
>>> Test on task 16 : loss=66.067 | TAw acc= 93.5%, forg=  0.0%| TAg acc= 77.2%, forg=  0.8% <<<
>>> Test on task 17 : loss=73.160 | TAw acc= 93.0%, forg=  0.0%| TAg acc= 69.6%, forg=  0.0% <<<
>>> Test on task 18 : loss=71.220 | TAw acc= 98.1%, forg=  0.0%| TAg acc= 58.7%, forg=  0.0% <<<
>>> Test on task 19 : loss=73.666 | TAw acc= 98.1%, forg=  0.0%| TAg acc= 74.8%, forg=  0.0% <<<
Save at icarl_wisdm_3/wisdm_flex_icarl
======
LLL_Net(
  (model): SimpleMLP(
    (fc1): Linear(in_features=91, out_features=1000, bias=True)
    (fc2): Sequential()
  )
  (heads): ModuleList(
    (0): Linear(in_features=1000, out_features=34, bias=True)
    (1): Linear(in_features=1000, out_features=20, bias=True)
    (2): Linear(in_features=1000, out_features=20, bias=True)
    (3): Linear(in_features=1000, out_features=20, bias=True)
    (4): Linear(in_features=1000, out_features=20, bias=True)
    (5): Linear(in_features=1000, out_features=20, bias=True)
    (6): Linear(in_features=1000, out_features=20, bias=True)
    (7): Linear(in_features=1000, out_features=20, bias=True)
    (8): Linear(in_features=1000, out_features=20, bias=True)
    (9): Linear(in_features=1000, out_features=20, bias=True)
    (10): Linear(in_features=1000, out_features=20, bias=True)
    (11): Linear(in_features=1000, out_features=20, bias=True)
    (12): Linear(in_features=1000, out_features=20, bias=True)
    (13): Linear(in_features=1000, out_features=20, bias=True)
    (14): Linear(in_features=1000, out_features=20, bias=True)
    (15): Linear(in_features=1000, out_features=20, bias=True)
    (16): Linear(in_features=1000, out_features=20, bias=True)
    (17): Linear(in_features=1000, out_features=20, bias=True)
    (18): Linear(in_features=1000, out_features=20, bias=True)
    (19): Linear(in_features=1000, out_features=20, bias=True)
  )
)
======

************************************************************************************************************
Task 20
************************************************************************************************************
| Epoch   1, time=  9.6s | Train: skip eval | Valid: time=  0.3s loss=84.033, TAw acc= 61.4% | *
| Epoch   2, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=78.809, TAw acc= 62.7% | *
| Epoch   3, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=77.371, TAw acc= 68.7% | *
| Epoch   4, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=76.038, TAw acc= 86.7% | *
| Epoch   5, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=75.289, TAw acc= 96.4% | *
| Epoch   6, time=  9.6s | Train: skip eval | Valid: time=  0.3s loss=74.898, TAw acc= 98.8% | *
| Epoch   7, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.791, TAw acc= 98.8% | *
| Epoch   8, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.769, TAw acc=100.0% | *
| Epoch   9, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.715, TAw acc=100.0% | *
| Epoch  10, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.691, TAw acc=100.0% | *
| Epoch  11, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.634, TAw acc= 98.8% | *
| Epoch  12, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.693, TAw acc=100.0% |
| Epoch  13, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.728, TAw acc=100.0% |
| Epoch  14, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.658, TAw acc= 98.8% |
| Epoch  15, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.655, TAw acc=100.0% |
| Epoch  16, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.629, TAw acc=100.0% | *
| Epoch  17, time=  9.6s | Train: skip eval | Valid: time=  0.3s loss=74.631, TAw acc= 98.8% |
| Epoch  18, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.645, TAw acc=100.0% |
| Epoch  19, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.642, TAw acc=100.0% |
| Epoch  20, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.620, TAw acc=100.0% | *
| Epoch  21, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.623, TAw acc=100.0% |
| Epoch  22, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.630, TAw acc=100.0% |
| Epoch  23, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.619, TAw acc=100.0% | *
| Epoch  24, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.601, TAw acc=100.0% | *
| Epoch  25, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.585, TAw acc=100.0% | *
| Epoch  26, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.610, TAw acc=100.0% |
| Epoch  27, time=  9.6s | Train: skip eval | Valid: time=  0.3s loss=74.585, TAw acc=100.0% |
| Epoch  28, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.577, TAw acc=100.0% | *
| Epoch  29, time=  9.6s | Train: skip eval | Valid: time=  0.3s loss=74.578, TAw acc=100.0% |
| Epoch  30, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.577, TAw acc=100.0% |
| Epoch  31, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.598, TAw acc=100.0% |
| Epoch  32, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.571, TAw acc=100.0% | *
| Epoch  33, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.593, TAw acc=100.0% |
| Epoch  34, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.597, TAw acc=100.0% |
| Epoch  35, time=  8.9s | Train: skip eval | Valid: time=  0.3s loss=74.574, TAw acc=100.0% |
| Epoch  36, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.597, TAw acc=100.0% |
| Epoch  37, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.558, TAw acc=100.0% | *
| Epoch  38, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.588, TAw acc=100.0% |
| Epoch  39, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.576, TAw acc=100.0% |
| Epoch  40, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.565, TAw acc=100.0% |
| Epoch  41, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.552, TAw acc=100.0% | *
| Epoch  42, time=  8.9s | Train: skip eval | Valid: time=  0.3s loss=74.552, TAw acc=100.0% | *
| Epoch  43, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.559, TAw acc=100.0% |
| Epoch  44, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.557, TAw acc=100.0% |
| Epoch  45, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.553, TAw acc=100.0% |
| Epoch  46, time=  9.3s | Train: skip eval | Valid: time=  0.3s loss=74.565, TAw acc=100.0% |
| Epoch  47, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.543, TAw acc=100.0% | *
| Epoch  48, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.572, TAw acc=100.0% |
| Epoch  49, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.540, TAw acc=100.0% | *
| Epoch  50, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.536, TAw acc=100.0% | *
| Epoch  51, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.526, TAw acc=100.0% | *
| Epoch  52, time=  9.3s | Train: skip eval | Valid: time=  0.3s loss=74.548, TAw acc=100.0% |
| Epoch  53, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.542, TAw acc=100.0% |
| Epoch  54, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.531, TAw acc=100.0% |
| Epoch  55, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.552, TAw acc=100.0% |
| Epoch  56, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.528, TAw acc=100.0% | lr=3.3e-03
| Epoch  57, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.532, TAw acc=100.0% |
| Epoch  58, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.536, TAw acc=100.0% |
| Epoch  59, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.535, TAw acc=100.0% |
| Epoch  60, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.542, TAw acc=100.0% |
| Epoch  61, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.541, TAw acc=100.0% | lr=1.1e-03
| Epoch  62, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.527, TAw acc=100.0% |
| Epoch  63, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.530, TAw acc=100.0% |
| Epoch  64, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.533, TAw acc=100.0% |
| Epoch  65, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.535, TAw acc=100.0% |
| Epoch  66, time=  9.4s | Train: skip eval | Valid: time=  0.3s loss=74.536, TAw acc=100.0% | lr=3.7e-04
| Epoch  67, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.525, TAw acc=100.0% | *
| Epoch  68, time=  9.1s | Train: skip eval | Valid: time=  0.3s loss=74.526, TAw acc=100.0% |
| Epoch  69, time=  9.0s | Train: skip eval | Valid: time=  0.3s loss=74.527, TAw acc=100.0% |
| Epoch  70, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.528, TAw acc=100.0% |
| Epoch  71, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.529, TAw acc=100.0% |
| Epoch  72, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=74.530, TAw acc=100.0% | lr=1.2e-04
| Epoch  73, time=  9.7s | Train: skip eval | Valid: time=  0.3s loss=74.525, TAw acc=100.0% |
| Epoch  74, time=  9.6s | Train: skip eval | Valid: time=  0.3s loss=74.526, TAw acc=100.0% |
